Age,Gender,Annual Income,Spending Score
38,0,148411,87
74,1,179913,5
23,1,23723,89
51,1,184446,78
20,1,155731,55
73,1,176332,68
63,1,178120,70
66,1,122141,79
71,0,77761,84
25,0,24449,67
59,0,72411,12
53,0,54721,20
53,1,68319,87
41,1,21275,74
28,1,121253,76
37,0,139264,94
48,1,65033,30
84,1,78803,89
49,0,174272,92
74,1,88168,49
67,1,62572,25
84,1,191921,29
68,1,115685,31
33,1,199974,89
59,1,136463,91
22,1,27557,21
31,0,97727,26
62,0,74599,55
70,0,29682,29
33,1,186172,41
60,1,140252,35
28,1,163852,96
53,0,110477,60
66,1,142648,76
28,0,75203,53
52,1,155333,13
58,0,154845,96
36,1,34796,78
55,1,196752,30
29,1,120272,1
26,0,189551,89
38,1,102342,37
76,0,23419,81
52,0,58278,52
86,0,163415,62
35,1,38725,96
18,1,167412,51
65,0,139922,41
69,0,184363,34
83,0,63152,29
55,1,91443,70
30,1,34334,78
44,1,120812,55
76,1,125673,93
56,1,107804,97
70,1,162133,36
32,0,25239,58
63,0,72368,36
76,0,52522,71
19,1,51450,21
68,0,124887,7
87,0,101328,50
81,1,89859,36
79,1,170260,8
89,0,145463,56
76,0,47825,98
27,1,159822,44
50,0,107783,1
29,1,75283,15
61,0,124481,6
34,1,81885,85
37,0,133135,91
36,1,83653,29
48,0,155979,43
44,1,71428,65
26,1,195850,6
76,1,109626,86
68,1,193591,87
75,1,30236,43
50,0,175589,26
32,1,41946,4
69,0,176349,22
25,1,103658,49
33,0,36545,15
32,1,176119,22
79,1,78788,92
75,1,35687,39
57,0,22928,24
27,0,89134,87
52,0,187024,47
27,0,59789,38
75,0,142387,88
79,0,63075,43
64,0,31419,44
24,0,97786,19
81,0,149116,23
28,0,105763,28
31,1,21434,17
46,1,41481,16
46,0,77869,88
49,0,55991,73
77,0,22709,28
72,0,106206,7
48,0,99453,29
33,1,57225,80
72,0,145160,10
84,1,37532,10
32,1,90856,6
30,1,187694,67
68,0,20866,77
71,0,197001,15
72,1,100164,78
83,0,79505,77
30,0,71792,16
38,1,193288,71
40,0,67859,21
28,0,182439,13
28,0,70650,33
51,1,164173,63
40,0,125497,63
53,0,174351,37
79,0,120780,23
85,1,58960,28
89,0,90809,13
89,1,174494,34
29,1,65528,18
85,0,107755,50
34,1,135433,47
75,0,161433,52
56,0,29897,72
56,1,135024,73
38,1,136575,49
87,0,126377,11
37,1,193293,74
52,0,62455,8
21,0,116740,22
64,0,86896,73
34,0,49255,30
42,1,26956,80
41,1,45700,96
59,0,124437,54
37,0,47436,84
73,0,128733,10
34,0,197613,73
24,1,43191,90
55,1,112316,53
69,1,188731,51
34,1,49960,34
43,1,187473,8
45,1,71012,12
26,1,169102,77
50,0,100904,58
62,1,21886,17
39,1,43020,21
25,1,136088,18
81,0,42908,8
34,1,47568,93
60,1,143326,93
75,1,107716,67
66,1,39049,35
89,0,21940,87
20,0,196164,64
35,0,76835,89
70,0,69382,77
37,1,160285,76
65,1,186108,4
57,0,138248,51
86,1,152236,42
65,0,127440,4
31,0,167243,21
84,1,170291,47
74,0,134579,13
41,1,178148,18
84,0,138555,19
82,0,134939,74
60,1,20983,100
72,1,151225,8
65,0,56974,75
30,0,54322,9
87,1,189593,23
25,1,80819,2
80,1,64344,38
88,1,28821,84
76,0,179441,4
73,0,98804,19
79,1,40055,15
71,1,180401,57
54,0,188310,70
61,1,23397,55
83,0,122923,79
43,1,123492,22
82,1,166464,81
37,1,169211,52
28,0,159110,40
35,0,152630,61
65,1,103966,35
58,0,23589,45
85,0,97522,11
27,1,156155,3
77,0,138289,64
67,0,112189,15
90,1,99822,56
36,0,158700,92
64,1,68848,88
53,0,88212,3
68,0,110326,43
53,1,195695,26
58,0,37562,11
72,1,20878,82
32,1,88808,88
38,1,87383,97
81,0,196802,87
43,1,172638,76
86,1,39459,25
52,1,102466,40
51,1,77602,43
27,0,72109,66
69,1,145865,95
31,1,175266,79
34,1,87545,13
48,1,171641,8
52,0,29336,41
42,1,141977,33
84,1,35601,66
24,1,98324,40
36,0,152925,19
40,1,66985,16
34,0,55205,20
29,1,44290,1
36,1,27305,34
64,0,72189,97
61,0,106352,60
88,0,130826,84
48,1,32916,29
73,1,163246,70
32,1,63786,81
76,1,98554,73
42,1,34632,66
40,1,53210,42
80,1,166058,49
18,1,112627,21
63,0,138351,5
78,1,140540,67
90,0,182058,52
33,0,21603,5
81,1,180509,46
26,1,177735,27
29,0,89885,4
19,1,40966,23
36,0,169052,94
46,1,42394,10
76,0,91358,4
63,1,121571,73
28,0,89697,94
23,0,170583,19
56,0,156770,20
84,1,135440,17
50,0,91772,47
36,1,197750,37
19,1,87765,85
89,1,98876,67
57,1,40926,80
40,0,34644,40
90,0,109054,92
29,0,50126,9
20,0,51082,7
59,1,144986,19
79,0,154154,86
67,1,158573,14
22,1,20199,34
68,0,98684,89
54,0,126194,89
31,0,34553,46
23,1,153922,20
30,0,44829,10
22,0,143583,100
67,0,67979,53
83,1,106391,43
59,0,89423,28
35,0,172523,41
62,0,111818,38
64,1,73644,91
64,0,168209,46
40,0,192881,39
33,1,114073,89
63,0,127043,20
41,1,22648,9
18,0,22036,55
51,0,191216,97
74,0,153154,39
50,0,187197,72
56,1,151648,8
66,1,150663,42
19,0,191192,95
88,1,171265,83
59,0,82408,14
78,1,51724,84
52,0,131198,21
33,0,127024,83
66,0,86216,88
76,0,95150,45
63,1,26230,58
28,1,107082,66
61,1,199363,3
83,1,53211,4
53,0,49697,46
75,0,31898,23
48,0,107177,15
73,0,146108,59
79,1,132708,71
44,1,149592,87
78,0,104986,70
29,0,31416,69
26,0,140235,35
30,0,93767,48
76,0,92672,48
76,0,114130,66
59,1,56097,96
62,0,80104,74
52,0,165429,15
63,0,119821,28
42,0,116540,19
80,0,118905,66
77,0,189466,1
84,0,50108,84
31,1,153075,43
59,0,195896,82
47,0,27095,12
37,1,40150,3
87,0,32857,2
30,1,140216,7
22,1,31929,99
66,1,98311,26
39,1,80043,47
86,1,135603,90
60,0,174351,64
72,1,175828,60
87,0,154901,17
27,1,137377,51
71,1,36027,49
28,0,68291,4
42,1,24001,95
24,1,150027,90
89,0,168614,76
58,0,73485,73
67,0,152453,43
86,0,187146,1
78,1,134947,61
34,1,150736,18
43,0,123366,43
45,1,162551,21
90,0,99288,97
60,0,116720,92
67,0,81991,60
52,0,47406,76
54,0,29398,37
46,1,148427,90
70,0,117045,46
72,1,126003,11
56,0,165783,2
71,1,70085,90
40,0,189156,8
48,0,99430,37
80,1,125030,42
61,0,113868,53
51,1,71339,1
38,0,43468,3
83,1,173203,52
79,1,194818,63
46,1,96971,15
47,1,172003,86
27,0,107792,45
28,1,137625,62
56,0,167222,87
88,0,188402,95
29,0,67197,3
77,0,86419,13
90,1,118604,42
79,0,179720,93
79,1,60062,42
51,1,178931,18
28,0,76942,59
53,1,118042,28
87,0,63313,73
56,0,119512,86
80,0,42513,20
34,1,27740,7
37,0,190729,45
76,0,120275,21
48,0,71907,72
79,1,163469,75
72,0,22824,20
86,1,68212,58
42,0,192245,69
28,1,155256,58
34,1,162056,81
18,1,118228,20
32,1,65636,84
77,1,195770,71
70,1,158672,43
37,1,98586,86
28,0,43056,88
44,0,44316,81
24,1,56346,62
32,0,178025,76
37,0,54165,37
19,1,73665,43
53,1,65798,80
22,0,193068,73
45,0,189649,57
18,1,149899,57
56,0,141924,16
65,0,25498,18
53,1,44464,64
83,1,100667,78
64,0,58197,48
84,1,167749,69
51,1,33043,31
64,1,26207,57
40,0,59318,34
49,1,76998,80
72,1,171683,53
45,0,51160,68
53,0,67671,76
87,0,84557,60
71,1,57776,29
66,0,89653,79
83,1,199893,5
30,1,136991,27
56,0,130365,39
37,1,150893,63
41,0,95729,11
70,1,147532,65
89,0,71424,95
88,1,54709,91
26,1,71104,11
55,0,169139,21
71,1,52721,32
86,0,81031,11
54,0,73555,89
52,1,160104,95
28,1,40934,72
43,0,102757,7
89,0,146649,85
87,0,97521,4
35,1,188659,38
73,0,165317,70
19,0,179553,33
84,1,76615,49
74,0,28809,18
27,1,112143,11
61,0,62204,74
41,1,138359,79
27,0,189580,92
84,1,27593,86
64,0,106798,60
88,0,43302,28
81,0,157448,64
28,1,46383,45
45,1,27858,98
86,1,74395,95
41,1,110240,66
34,1,103152,53
46,0,197447,37
85,1,54029,84
50,0,58267,74
18,1,92870,47
74,1,84161,17
84,0,27598,61
25,1,110272,4
36,0,72942,3
41,1,33166,98
42,1,177137,46
81,1,101078,23
25,0,121952,95
26,1,94811,40
24,1,191499,97
22,0,172849,90
42,1,80041,33
71,0,151678,93
63,1,140920,23
54,1,161757,1
45,0,184031,18
89,1,127370,93
53,0,160714,12
75,1,59182,76
57,1,161858,28
86,1,98918,55
39,1,80927,3
56,1,177710,90
67,0,55805,42
35,0,47204,49
39,0,58698,8
75,1,125398,25
66,0,65088,100
52,0,84740,58
57,1,193597,33
22,1,48037,92
59,0,137121,37
41,0,35307,79
69,0,154674,67
59,0,127921,49
77,1,42953,43
83,1,138089,11
37,1,151578,100
73,0,103224,44
80,0,195726,67
22,0,48681,84
36,0,139139,87
70,1,32284,24
57,0,49559,12
72,0,40145,56
73,0,144401,73
35,0,134798,20
57,0,83374,10
38,1,146412,76
58,1,103436,93
53,1,148873,6
77,1,42635,27
82,0,104966,30
24,0,178004,7
79,1,104869,76
30,1,178671,74
42,1,123545,57
53,0,189419,62
31,0,102578,51
26,1,48776,89
87,0,170557,35
49,1,112382,34
78,1,28023,3
25,0,193566,56
32,1,83037,70
43,1,101871,33
50,1,26811,22
43,1,139631,19
51,1,32218,59
71,0,164876,44
86,1,24665,27
42,0,131830,2
66,0,187560,6
37,0,39192,46
52,1,198962,48
43,1,99031,20
56,1,186643,47
42,0,104019,39
29,0,191079,73
89,1,169653,30
20,1,61316,99
51,0,23876,14
77,1,151476,61
22,1,155741,37
52,1,115542,92
50,0,127292,25
86,0,99936,56
37,1,65751,69
50,0,46339,33
46,0,42984,63
20,0,159909,10
60,0,154753,81
66,1,97759,34
58,0,129533,40
77,0,114109,56
25,1,193099,61
36,0,25679,27
83,1,53064,29
72,0,90949,85
37,1,58954,29
22,0,87050,18
48,1,180428,78
69,1,34294,1
51,0,42047,86
62,0,177862,83
58,0,52883,76
84,1,42024,92
34,1,43908,39
62,0,68465,71
74,0,187688,34
78,1,185488,73
69,0,111978,66
69,1,40871,23
29,0,28669,47
74,0,177804,25
31,1,25148,63
79,1,77591,32
34,0,113964,63
80,1,129865,44
61,1,107955,71
89,1,129756,54
50,0,114366,31
51,0,119324,31
19,1,76012,60
20,1,94345,25
22,1,39157,69
39,0,89863,86
72,0,166995,4
53,1,86365,13
34,0,173623,2
39,0,163949,98
72,1,40658,20
77,1,77513,82
52,0,121475,80
82,0,73461,51
63,1,93886,30
83,0,65820,3
35,0,166709,95
65,0,112163,93
47,0,161562,18
43,0,151202,87
51,0,76833,87
81,1,141222,1
41,1,175369,32
24,0,108217,20
61,0,148865,92
39,1,55406,21
32,0,172282,17
90,1,69779,55
66,0,180478,57
41,1,57135,16
43,0,120986,81
86,1,157524,92
26,0,118886,57
19,1,177436,36
74,1,58274,2
68,0,189877,25
84,1,147887,44
19,1,138816,44
83,1,87975,80
38,1,141253,26
39,1,39053,57
61,1,113273,93
84,1,190035,1
42,1,35799,18
81,0,117484,65
24,0,98243,82
49,0,160054,49
46,0,144493,29
32,1,78326,83
68,1,133648,22
30,1,137054,91
48,1,138002,85
22,1,150086,94
89,0,151633,20
52,0,186878,12
20,1,149480,20
90,0,141159,93
42,0,178577,63
31,0,121543,18
52,0,133942,11
85,1,199358,49
84,1,177779,48
89,1,139653,58
79,0,123498,13
85,0,147087,24
39,0,27367,80
64,0,158871,38
19,0,134998,69
78,0,158735,72
63,0,195002,30
65,1,46819,14
74,1,187046,14
70,0,188594,59
53,1,112950,11
51,0,76146,53
58,1,141177,84
31,1,40621,12
69,0,41245,14
25,0,66963,28
49,0,149936,16
87,0,69459,79
28,1,105895,88
32,0,197440,74
43,1,49218,94
84,0,168601,3
21,0,37929,11
88,0,198315,91
38,1,163033,61
23,0,84413,38
45,0,21049,23
52,1,109382,7
81,0,110129,40
35,1,106469,93
63,1,142758,31
58,1,81287,37
29,1,179469,50
44,0,31411,17
20,0,58064,56
49,0,70578,92
78,1,48786,65
55,0,52157,62
49,0,94900,4
29,0,153186,21
24,1,58413,86
54,0,191369,57
29,0,36674,54
27,0,177621,90
20,1,164530,56
78,0,70148,68
59,0,144151,28
71,0,198322,67
21,1,30146,34
29,1,144914,43
89,0,196042,12
80,0,122498,88
77,1,166157,86
67,0,167814,61
22,1,94078,38
42,1,112577,42
54,1,147584,27
84,1,154242,63
37,1,33903,27
82,0,102156,100
25,0,31189,51
80,0,151334,26
34,0,171210,73
74,1,25323,34
43,0,195674,39
64,0,189881,82
54,0,93144,93
72,0,45601,13
55,1,145373,64
40,0,22026,29
71,0,72593,47
45,0,141184,43
34,1,185072,83
83,0,101120,66
65,0,128923,59
27,1,108786,14
77,1,81379,39
69,0,130285,70
54,0,26192,71
19,1,26599,95
70,1,108388,46
78,1,157375,75
71,1,144173,28
22,1,192166,40
76,1,99097,88
26,0,28407,7
71,1,71852,12
77,1,144561,60
46,0,83692,52
81,1,108514,56
57,0,125458,99
51,0,167612,39
25,1,42575,47
52,0,96643,28
72,0,71997,41
39,1,79966,20
48,0,43583,62
77,1,124839,8
52,1,69683,81
56,0,59446,47
90,0,148422,85
52,1,24574,90
65,0,50861,29
90,1,196257,23
45,0,143360,2
57,1,149403,14
79,0,36781,74
87,1,51043,67
33,1,61214,89
71,1,148310,90
19,1,127564,78
41,0,66860,50
24,1,152594,54
57,1,170546,45
32,1,168934,39
31,0,181011,92
60,0,127852,51
89,0,164054,51
66,1,25316,11
49,1,75885,100
80,1,157103,97
74,0,173618,77
27,0,162585,64
87,1,180934,69
79,1,109947,39
23,1,92523,56
38,0,122033,46
48,0,34059,43
54,0,194032,12
44,1,135553,95
85,0,76818,1
18,1,57916,52
28,1,100314,60
70,0,61890,37
39,1,149086,71
59,1,42785,70
26,1,77303,46
18,0,75022,95
36,0,146184,44
62,0,107656,97
60,0,25538,72
90,0,158153,77
64,0,118811,62
52,0,173043,28
32,1,173832,70
29,1,128469,24
30,1,129006,43
90,1,24347,73
21,1,137238,24
31,0,172777,13
73,0,47675,21
66,1,62725,40
19,0,179203,29
50,0,91959,49
39,1,56090,48
81,1,122073,8
90,1,184985,55
50,1,42453,77
77,1,32206,76
36,0,102044,22
47,0,22417,20
71,1,112988,65
52,0,93248,46
28,1,196498,2
76,1,80972,13
31,0,47445,52
44,0,56760,87
86,1,129626,68
72,0,171751,52
52,0,54960,27
86,1,132309,57
34,1,69121,49
69,0,150531,44
46,1,122155,80
84,1,170667,10
31,1,131478,6
57,1,135246,46
38,1,68582,22
36,1,179806,92
53,0,21829,14
62,1,126098,74
71,1,69428,84
32,0,133103,54
20,1,23661,42
89,0,148969,16
55,1,78452,57
59,0,173817,3
24,1,77422,89
66,0,159216,51
53,1,24437,20
71,1,32974,33
49,0,34406,77
23,0,52133,44
18,1,186928,55
47,0,131528,11
24,1,115246,30
21,1,83859,6
68,1,38682,98
45,0,148549,88
66,0,124247,91
51,1,175388,45
45,0,135329,100
67,1,56289,95
20,0,36956,16
27,0,118526,20
40,0,84640,93
24,0,140497,68
26,0,192599,5
57,1,73842,48
90,1,146104,10
77,1,75634,94
26,1,198146,47
82,1,59440,51
36,1,185148,43
23,0,73697,97
22,1,28146,27
47,1,158881,23
54,1,149112,6
37,0,142577,94
77,1,24926,89
36,1,40274,48
46,1,173593,56
60,0,190389,66
86,1,133492,64
63,1,31450,75
63,1,57791,55
89,1,163783,60
27,1,197650,70
49,1,114530,55
27,0,111483,76
48,0,73728,83
22,1,108290,65
56,1,185904,9
80,1,28846,41
24,1,77953,99
78,1,92893,6
72,1,179246,39
74,1,96944,8
86,1,94557,52
19,1,195200,89
57,1,165877,30
67,0,171802,100
30,0,147995,58
80,0,199278,40
81,1,162194,72
86,0,171518,45
71,1,106395,18
39,1,110432,82
85,1,62283,26
38,1,192313,15
59,1,99825,61
87,1,49026,81
75,0,94679,4
62,0,81913,94
87,0,125927,89
49,1,20172,83
73,1,199819,42
58,1,180230,74
75,0,127455,96
21,1,173394,9
70,0,197585,43
33,1,192754,74
36,1,36723,39
38,1,105401,46
63,1,71343,48
56,0,106799,48
73,0,72355,89
78,1,21007,58
68,0,27469,62
69,1,91586,66
65,0,21582,62
59,0,68421,99
85,0,117987,79
49,1,59693,74
65,1,129290,69
88,0,48643,31
38,0,119351,19
83,1,140289,54
37,1,70304,41
25,0,58838,37
20,0,159591,13
18,0,30781,28
55,0,46628,71
28,1,86802,47
73,0,164811,33
44,0,155221,3
31,1,66499,95
90,0,143090,84
18,1,186313,2
51,1,57208,51
47,0,81757,93
45,1,99173,11
86,1,111575,19
30,0,61552,25
33,1,148921,32
74,0,64333,5
28,0,135113,46
59,0,46033,1
66,1,165536,29
65,1,63160,1
55,0,158379,29
65,0,49872,80
77,1,129233,28
80,1,198030,96
64,0,58539,84
75,0,52588,77
74,0,21106,64
88,1,104777,26
21,1,189017,48
58,0,179461,93
38,1,178665,23
89,0,42551,12
18,0,149997,93
20,0,69777,34
89,0,195422,7
66,1,139596,43
85,1,81952,5
71,0,96766,58
71,1,21862,39
28,0,82048,26
81,1,45482,3
83,0,150462,93
39,1,65678,14
65,1,59502,19
50,0,186731,76
78,1,31777,24
47,1,20686,70
63,0,57010,21
88,1,188804,56
87,1,82188,9
77,1,118381,81
38,0,175165,68
60,0,198680,45
85,1,136417,97
76,0,101868,43
31,1,148795,44
76,1,129497,1
58,0,193539,53
81,1,190468,44
24,1,80771,35
22,1,169490,10
21,0,178013,85
50,0,148235,73
22,1,132046,6
30,0,42331,46
89,0,110450,61
33,1,87026,88
60,0,99372,21
34,1,122553,8
55,0,120333,80
85,1,142102,97
65,0,66640,29
51,0,162512,16
86,0,82970,96
55,0,174735,63
57,1,51130,47
18,1,94246,26
44,1,75424,92
67,1,95072,3
64,0,97599,72
62,0,61479,82
87,0,158565,9
71,1,149941,38
31,0,122091,43
67,1,118041,78
73,0,189242,21
57,0,37608,2
22,0,63281,42
68,1,108250,63
88,0,140273,88
23,1,152694,17
26,0,89642,94
46,0,80823,46
35,1,74396,6
74,1,83200,41
48,0,47526,39
69,0,162166,94
90,0,121646,29
29,0,25326,8
79,0,182466,59
38,1,163723,10
60,0,46015,91
26,1,59025,50
60,0,50007,1
38,0,33113,6
81,1,147161,30
50,1,141602,44
46,0,166170,56
74,0,49873,60
84,1,133518,38
20,1,43448,65
23,0,36931,11
49,1,150924,16
41,0,72103,5
39,1,63567,23
69,0,79077,50
85,1,128797,63
86,1,48480,44
20,1,136881,78
60,1,166704,99
67,0,65627,90
87,0,48578,62
75,0,148001,36
29,0,51298,97
49,1,138043,77
78,0,128966,45
75,1,31086,62
45,1,45188,48
71,1,151895,42
54,0,117461,24
49,1,142600,51
33,0,120208,71
47,1,91491,83
59,1,87480,78
65,1,168977,49
48,0,102761,18
61,0,21971,57
43,0,160387,71
39,0,33732,65
45,1,54309,36
31,0,45376,89
21,1,152303,18
46,1,73907,77
45,1,129079,15
53,1,47072,25
42,1,153326,41
43,0,116600,10
79,1,160046,34
84,1,36386,30
56,0,121090,64
19,1,54441,55
36,1,121285,16
88,0,183667,1
28,1,156839,80
58,1,53800,29
59,0,133796,56
65,1,46971,7
73,0,186531,28
25,1,37283,68
77,1,77335,80
81,1,172943,18
26,1,146587,50
50,0,33827,76
26,0,118245,51
81,0,57494,46
77,0,152220,36
35,0,99451,41
62,1,38651,100
45,1,92288,38
55,1,129976,24
50,1,27987,64
50,0,95350,68
41,0,83963,21
53,1,151311,9
69,0,94574,14
60,1,178237,86
86,0,161044,5
57,1,57305,57
89,1,42499,42
33,1,78890,3
71,1,78925,45
50,0,108866,4
50,1,129258,89
66,0,118372,80
19,0,49861,70
55,1,141134,7
77,1,193985,59
41,1,176260,44
85,0,183665,56
70,1,165881,36
35,1,96924,77
40,0,106503,85
67,1,109017,64
63,0,175382,35
48,1,48666,69
41,1,172226,22
67,0,92224,7
44,0,195608,89
89,0,189396,60
86,0,61405,87
59,0,158468,66
65,1,50335,53
37,1,117522,32
64,0,73380,82
84,1,174075,23
83,1,144095,44
46,0,54786,22
40,1,138328,11
32,1,88225,48
38,1,167750,93
60,0,190259,94
58,0,93912,42
22,0,124044,48
49,0,91104,39
62,0,49640,28
83,1,43834,80
75,1,73338,43
83,0,66852,76
48,0,181544,85
31,1,48869,64
30,0,135044,29
77,1,182711,70
54,0,56587,99
79,1,121454,11
74,1,45924,62
89,0,172057,57
72,1,64175,95
26,0,109094,36
44,1,89374,16
56,1,150601,19
70,0,68728,13
36,1,169536,44
75,1,83635,71
82,1,41000,94
51,0,107312,97
54,0,145745,81
25,0,38429,26
36,0,129559,59
64,1,141675,8
57,0,104519,89
25,0,21151,73
59,1,162139,8
68,1,113066,90
68,1,85808,52
33,1,174797,12
64,0,114177,22
21,0,183227,66
57,1,90634,41
85,0,72093,93
25,0,44190,45
56,0,149625,58
47,0,169125,34
25,0,116819,27
20,0,146953,46
24,1,151512,62
34,1,36302,7
53,1,134546,57
78,0,156172,92
46,1,158396,33
43,0,50497,7
32,1,70777,77
79,1,193072,54
68,1,189131,37
87,0,180380,89
42,0,41184,39
85,0,104387,34
56,1,86520,70
72,1,140267,19
48,0,145006,89
63,1,168399,16
32,1,110848,23
41,1,106700,59
22,1,87382,100
22,0,99689,55
54,1,101285,21
45,1,76627,32
41,0,139304,65
62,0,110070,25
22,1,191573,93
77,1,59444,93
66,1,141861,96
26,1,177786,65
78,1,133974,68
73,1,137797,72
68,0,51064,65
54,0,65596,37
18,1,79825,51
26,0,117494,48
45,1,91384,76
61,1,64012,79
64,0,28519,9
83,1,41285,28
84,1,163293,57
76,1,157309,14
83,1,132382,72
45,0,71919,84
88,0,128608,10
62,0,29444,77
84,0,103265,49
44,0,39622,98
40,1,168821,20
58,1,65036,20
71,0,35831,11
50,1,110401,69
45,1,116854,33
81,1,40201,40
50,1,155599,82
74,0,112347,42
26,1,179171,1
51,0,176532,83
60,1,79239,64
25,1,162736,3
43,0,123598,27
22,0,165667,67
82,1,41749,60
42,0,91497,79
53,0,27064,100
39,0,188820,23
56,1,29435,57
42,0,30823,82
27,1,95025,7
38,0,192146,99
70,1,33513,14
75,0,131414,37
73,1,57806,38
86,1,170067,37
37,0,169807,37
30,0,192797,14
31,0,57776,97
41,0,76321,30
38,0,168448,89
81,0,136365,69
60,0,124147,67
45,0,137608,74
73,0,150387,44
79,0,158192,86
71,1,192412,5
76,1,37583,5
82,1,58787,85
42,0,57558,36
50,1,60462,22
72,1,181578,36
23,1,55977,89
85,1,22507,48
70,0,95628,60
60,0,34598,98
42,0,168458,29
87,0,127097,8
83,1,170103,84
41,0,29921,43
60,1,48106,61
25,1,180754,88
88,1,120893,1
66,0,71941,3
81,1,71080,54
22,0,124942,7
61,1,115624,85
31,0,167554,61
77,1,39291,40
46,1,91894,61
77,0,26833,85
84,0,157750,13
36,0,171879,80
30,1,72390,36
44,0,149341,98
89,0,86202,53
47,0,142102,73
63,1,173324,54
83,0,155515,83
81,0,168011,81
51,0,89063,60
21,0,101679,89
46,0,21914,84
43,1,189992,76
78,1,119372,92
82,1,38100,56
84,1,154764,69
65,0,117343,20
24,1,43914,23
40,0,56978,93
32,0,147952,2
29,0,138993,91
82,0,57620,8
47,1,149722,50
33,1,187242,99
27,1,170020,53
90,0,138727,15
31,1,71009,2
37,1,118439,76
27,0,142090,49
79,1,68983,59
42,0,72121,86
60,0,20960,84
20,1,120530,76
45,0,103857,25
85,1,156209,56
53,1,144683,62
25,1,74602,60
67,1,30910,78
69,0,79585,82
75,1,85833,45
71,0,150304,99
22,1,172948,70
55,0,155192,27
69,0,178038,2
58,1,157780,46
43,1,199214,5
75,1,49753,38
32,0,74035,69
34,1,168635,65
81,1,77518,5
31,1,176896,71
24,0,47282,37
88,0,86349,36
56,1,60409,80
80,1,153831,10
33,1,186592,95
39,0,134944,53
59,1,40259,59
48,1,72012,88
87,1,171549,45
78,0,57075,46
61,1,105266,88
25,0,164325,49
74,1,130880,3
64,0,20543,69
88,0,101571,57
59,1,149597,45
54,1,54954,8
76,1,68178,46
41,0,82803,11
39,1,84715,40
29,1,192127,91
49,0,199573,13
81,1,178484,82
70,0,183598,65
18,1,72866,15
30,0,175562,93
90,0,102626,15
81,0,44514,41
74,0,28980,33
31,1,172219,36
44,1,90053,95
32,0,20445,58
47,0,149535,31
80,1,77981,63
85,0,133327,93
30,0,126395,16
39,1,126426,41
26,1,47815,37
54,1,148233,15
38,0,33980,75
20,1,59274,94
69,0,49782,89
56,1,126556,60
32,0,110857,67
43,1,33278,51
34,1,128016,94
58,1,32288,79
38,1,187068,1
19,0,33037,76
76,1,69036,60
48,1,125023,25
63,1,188891,21
64,1,149621,80
39,1,146899,83
43,0,155757,38
88,1,47127,14
44,1,104453,71
77,0,151246,36
87,1,22866,58
31,0,150792,91
40,1,50027,77
89,1,193167,10
18,0,170203,52
40,1,27323,54
56,1,117101,55
26,0,38363,72
26,0,125880,17
39,1,167252,24
26,1,49997,71
40,1,177037,60
30,1,116314,18
75,0,143867,60
69,1,157043,97
70,1,160342,63
53,1,36538,17
86,0,120223,45
39,0,186160,27
84,0,132355,82
21,0,63239,95
85,0,37248,26
39,1,41327,100
36,1,39531,68
30,0,178991,67
44,1,182804,76
90,1,145731,61
22,1,28911,9
39,1,48250,30
29,0,163619,53
65,0,135754,97
21,1,96774,94
69,1,124624,76
86,1,125101,94
62,1,110433,36
52,1,167707,93
54,0,68449,17
61,1,178508,56
49,0,94482,66
59,0,33677,24
86,0,170970,33
76,0,112308,52
53,1,112830,56
39,1,37831,79
38,0,23738,2
49,0,25395,61
79,0,179076,13
29,1,93689,35
77,1,70545,47
40,0,52334,39
60,1,48997,50
75,1,31232,6
48,0,37643,97
19,1,146976,8
34,0,24639,8
61,0,152029,73
27,0,51953,13
73,0,20402,48
37,0,193712,88
26,1,170583,2
19,0,132045,17
52,0,140793,53
31,1,188489,18
88,1,179156,91
59,0,134833,20
60,1,63097,100
32,1,48600,54
86,1,82118,25
72,1,185747,89
58,1,174766,77
29,0,98531,7
49,0,37168,68
57,1,47900,53
41,1,184405,56
61,1,32850,79
65,1,174215,76
48,1,191809,38
27,1,176979,57
77,1,80506,63
53,0,181040,29
78,0,173818,61
85,1,174206,73
65,0,177888,45
18,0,124274,98
78,0,111665,52
83,0,40526,23
76,0,123900,89
35,1,46998,34
20,1,136152,68
47,0,91085,29
90,1,72766,79
29,1,71559,69
68,0,97277,62
70,1,72996,53
53,0,181849,57
25,1,141681,2
49,0,92558,20
18,0,38303,57
26,0,50066,92
22,0,172552,48
49,0,105730,88
51,0,94191,85
44,0,164564,18
77,0,186744,54
21,1,109217,56
32,1,145504,11
36,0,50824,28
44,1,132809,4
37,1,108494,79
27,1,143565,85
34,1,180227,75
46,0,48972,2
87,1,170113,40
85,1,43583,45
56,0,81251,96
51,0,55473,15
56,1,177413,42
26,1,112177,99
42,0,77552,70
69,1,60363,95
29,1,179407,72
62,0,98788,98
54,0,167059,3
70,1,30218,91
33,0,113515,90
24,0,176544,29
81,1,163567,42
83,0,133374,20
18,1,197622,26
46,1,151302,48
49,0,146540,58
27,1,91704,38
65,1,32329,52
33,0,110345,71
25,1,169034,21
35,0,190372,48
33,1,57756,42
79,1,79969,28
71,1,181114,29
29,0,70145,54
87,0,138361,34
35,1,93404,92
86,0,199141,32
72,1,167283,74
22,0,115032,35
20,0,99672,45
69,1,44988,100
34,1,150561,15
41,0,162207,25
85,0,113099,19
51,1,69299,87
67,1,40579,31
