Age,Gender,Annual Income,Spending Score,Cluster,PCA1,PCA2
79,0,69881,29,1,-1.4667369757279072,-0.6640732668142776
53,0,85717,13,1,-1.1965059713228245,-1.1821691028148698
49,0,190332,53,3,-0.47367547654630887,0.7264980997604567
48,1,26077,52,0,0.8798288718487011,-0.9669828283985609
23,0,174708,85,3,1.056381454554757,0.3552632852586907
80,0,156773,67,3,-0.8691295489745069,1.0713133982481207
19,0,169276,95,3,1.4240287022881188,0.31796053246664285
79,0,95639,76,2,-0.4216308850743053,0.28828352600844404
75,0,124498,27,1,-1.5879296957315479,0.007872774951369635
44,0,120679,77,2,0.4720689214794265,-0.07581928364186627
52,1,152295,91,0,1.288767657344628,1.405948047384618
69,1,165227,27,4,-0.7572413353866863,1.1521173152443702
66,0,159783,32,3,-1.3401153206448242,0.38554609118159455
38,0,175705,31,3,-0.6547728520987108,0.013140210430130214
64,0,137245,60,3,-0.5368061325086564,0.36940186644811046
45,0,194383,4,3,-1.557310989597943,0.0914599504448543
73,0,59263,35,1,-1.1235977643257615,-0.8671941196672093
63,0,95665,99,2,0.5674095494047213,0.23875531822265758
73,1,48069,82,4,0.8476552379329151,0.24487664871396342
83,0,113215,70,2,-0.7334936506065918,0.5488981394367615
74,1,53856,23,4,-0.6185426751815439,-0.384707617190403
39,0,172160,6,3,-1.271752274481419,-0.3272678223936963
86,0,72309,54,2,-1.063880992239577,-0.17175254070361243
41,1,49545,43,0,0.7756833578650605,-0.8902640042772487
57,0,120031,39,3,-0.794143572020716,-0.284568133946559
69,1,167306,54,4,-0.11448280918127704,1.5174114776886352
66,1,89511,46,4,0.03393214312901256,0.2429565513325721
40,1,55208,16,0,0.13435821592589728,-1.165872210378673
60,0,108863,80,2,0.14793777684457396,0.12831867974358754
46,0,181242,98,3,0.7211155655542372,1.0928944496328121
88,1,169138,100,4,0.4689023300258863,2.5140354273009224
57,0,164003,55,3,-0.5556645507391392,0.5428656782541844
51,0,37102,43,1,-0.2581801324310601,-1.546223514072101
70,1,55667,22,4,-0.5397168840797565,-0.4551883334820991
64,0,176766,68,3,-0.4759953917612226,1.0337795041053706
81,1,196637,74,4,-0.05773653146892316,2.437088885692422
20,0,184387,40,3,0.023011857123196436,-0.12862343613138993
58,1,104660,47,4,0.2253616823998739,0.30405833043032376
77,0,139804,22,3,-1.8137047432057185,0.2064966982707597
41,0,174504,52,3,-0.22715166487761076,0.3199299468620407
86,1,52216,62,4,-0.0014107773935868575,0.32838848805003973
40,1,80082,79,0,1.5674090194685077,-0.02729277015223011
43,0,127348,7,1,-1.2072934614096025,-0.8714812673610682
56,1,48666,47,4,0.46640191055239466,-0.538339233372348
74,0,40689,75,2,-0.1264398052619575,-0.6145739181499336
82,1,135260,63,4,-0.14513841236858874,1.443981223864177
25,0,135621,44,3,0.14560253984262755,-0.6710877068279673
52,1,22771,1,1,-0.44526252460006793,-1.5641657546885193
36,1,185752,31,0,0.16922898411589757,0.8027292612072159
58,1,124853,30,4,-0.25098543066683515,0.3814268251751296
83,0,25680,74,2,-0.34556651917827336,-0.6526894045952937
49,0,123489,79,2,0.3746771591170189,0.09413179294772742
79,0,123362,7,1,-2.1743160100056764,-0.1730003242919964
36,0,133984,93,2,1.0305795665593098,0.14535334985406642
56,1,50427,52,4,0.5808462665514681,-0.45102241052892916
74,1,109479,75,4,0.4473617977566837,1.0567093232362046
29,0,79914,38,1,0.07792771523390622,-1.458044829395284
48,1,70861,79,0,1.380289102171834,0.008774210643190087
61,1,173781,57,4,0.15397445113579694,1.479376877578552
42,1,124496,64,0,1.0040180993677232,0.46313946189727495
20,1,190420,69,0,1.5037383771824864,1.005988503478463
34,1,100159,59,0,1.1826451631631276,-0.11477866060751113
33,1,54510,96,0,2.252294362396476,-0.3284484932823537
38,1,156178,41,0,0.45393627091555666,0.5462295568442482
51,1,59939,59,0,0.853741617199065,-0.33297359964992945
22,1,145127,53,0,1.2151997349019457,0.20164117272036514
67,1,64896,99,4,1.3640312370153558,0.5707945780801175
84,0,88812,51,2,-1.1365969909872051,-0.015100267522700586
26,0,154753,57,3,0.36743347482779065,-0.21503984254875133
69,1,159919,40,4,-0.4267426464342255,1.2378132879643005
19,1,45336,53,0,1.629407614302954,-1.2878142866761908
56,0,160231,12,3,-1.5505502323976776,-0.06647404830117691
41,1,144324,21,0,-0.06950567578857196,0.19115891781939104
22,0,131870,14,1,-0.4820799792686818,-1.1605240606073264
69,1,20104,39,4,0.015075630919307154,-0.773254152622177
57,0,77952,5,1,-1.4720543074637724,-1.308658474245302
24,1,199076,65,0,1.2697230348574486,1.1639501970680364
31,1,92650,2,0,-0.08220124829839028,-0.993510281381122
25,1,170959,70,0,1.4564938725930876,0.8451495863092316
55,1,83562,34,4,0.06454305541906116,-0.22206328786795576
54,1,172382,23,4,-0.4688722895482545,0.8899072150694969
39,1,60008,27,0,0.410281597496012,-0.9815260090177256
31,1,144867,81,0,1.6447384433382632,0.7347934013249638
72,1,196122,11,4,-1.326878412241386,1.4578533580304942
87,0,27167,33,1,-1.4460043314609143,-1.0570698919387163
71,1,168707,99,4,0.909197547258245,2.13870046690926
69,0,93861,12,1,-1.6833960622965491,-0.7424201528514088
37,0,55490,27,1,-0.32322083468372087,-1.776018702349065
47,0,114120,15,1,-1.0796392952494132,-0.8772042497167777
52,1,187849,59,0,0.40029913720579613,1.5164695889832793
49,0,99984,63,2,0.06799958446177275,-0.44072869773748513
74,1,184858,29,4,-0.9106827321018809,1.5625225786328472
34,1,160824,50,0,0.7639399422457012,0.6405619032579482
72,1,73969,65,4,0.37952237863533056,0.38284101775323415
36,0,138816,65,3,0.34073029624336937,-0.13357760028725466
28,1,145481,88,0,1.892821665971325,0.76761638323848
90,0,114829,2,1,-2.5657326840050305,-0.1262869756181254
47,1,87398,24,0,0.028982005132262303,-0.4593952769330757
86,1,61327,7,4,-1.3552042094428494,-0.22494977359521567
73,0,124554,15,1,-1.8224042770152866,-0.18244122186680328
55,0,83935,85,2,0.4874665404740218,-0.2708056129379662
67,1,60892,59,4,0.4148752646655061,0.01640957143882097
78,1,20413,44,4,-0.11071786838367914,-0.5178284121309179
64,1,108810,63,4,0.43314842520727487,0.6881514630412134
43,0,132743,36,3,-0.5274593642019682,-0.43392786556934326
83,0,104181,1,1,-2.363699944915206,-0.43782263757234985
34,1,125144,85,0,1.72501564417764,0.5655253295518694
77,0,32247,63,2,-0.46875139604447835,-0.8214407635886843
59,1,111425,52,4,0.29590141939870096,0.48389174522996675
72,0,38618,31,1,-1.1238251947739781,-1.233011769764946
57,1,63778,57,4,0.6294406440682516,-0.17704291200908837
71,1,193546,63,4,-0.039817058285403904,2.0463375322682755
31,1,30505,48,0,1.2317459709945253,-1.3101450867393354
81,0,72824,24,1,-1.6513169914261134,-0.6421769525189999
82,1,117130,58,4,-0.20503925343271368,1.1226715002591552
41,1,114443,14,0,-0.13837563367468558,-0.3229873631075619
58,0,126819,34,3,-0.9643049216577286,-0.22869301305906492
72,0,160849,97,3,0.05700748257691524,1.3345604851952626
80,1,95597,47,4,-0.3435141949974435,0.6361740334937835
23,0,73735,98,2,1.7056476525946302,-0.9265604959073057
83,0,163569,18,3,-2.1525264809436244,0.6224097617820019
35,0,195678,71,3,0.3228644868004371,0.7328451374881242
67,1,122477,19,4,-0.7528312972785974,0.39961148935325574
29,0,98005,38,1,0.017646285171706064,-1.199436144217316
66,0,140084,44,3,-0.9857265000533513,0.253095729376705
33,0,183148,84,3,0.7318891201735283,0.6733334636846848
87,1,140111,44,4,-0.7546423773829115,1.3821052918366847
72,0,38611,87,2,0.2236950378533332,-0.5371042073981941
61,1,195305,66,4,0.2988158472020727,1.8989182564521345
63,1,170688,73,4,0.4948184678998255,1.675992152440173
69,0,78140,41,1,-0.9332008641440573,-0.6067174500933455
31,1,153008,58,0,1.0641754032275605,0.5653077492166861
27,0,131134,99,2,1.4295268820012241,-0.009679898493091334
22,1,76090,13,0,0.48274169197750455,-1.2823828048555834
38,0,184355,71,3,0.2789020786244195,0.6339392324015268
83,0,31241,58,2,-0.7490955694947826,-0.772054895369898
50,1,91230,27,0,0.006708613209554294,-0.304376143472924
38,0,65547,61,2,0.4341604533628159,-1.1886940196877878
75,1,129187,21,4,-0.9449103702456817,0.6882676284348384
70,0,91037,11,1,-1.7252792703198927,-0.7742325939539161
85,0,153007,31,3,-1.85898217478137,0.6749704504918697
87,0,152894,70,3,-0.9746316534061535,1.2000447447639733
57,1,31879,43,4,0.3988577961295838,-0.8070372153303691
36,0,96992,80,2,0.841029663833761,-0.5450160728149017
54,1,174665,37,4,-0.13960529851511316,1.0965443341427703
43,0,56543,81,2,0.8092583935343982,-0.9639059255662563
87,0,24933,70,2,-0.5482499126406241,-0.6291424734140134
39,0,47123,26,1,-0.3738647645835464,-1.8660826573254312
74,1,134385,26,4,-0.8146878421622333,0.8037309465801851
45,0,71723,21,1,-0.7395312694789169,-1.4506620761185816
26,0,158873,77,3,0.8349540253235523,0.09242921791118927
44,1,163155,79,0,1.1816768883112478,1.2441658845151362
21,1,144965,36,0,0.8339086549576895,-0.03294763678816142
31,0,144207,81,3,0.843919327183936,0.03742037613334001
82,1,109643,16,4,-1.1907143323096137,0.4936400092079521
22,1,100009,28,0,0.7639773230923433,-0.7540329412130274
53,1,71711,100,0,1.7466147509670877,0.38685276594630774
69,1,192592,71,4,0.21032269989456367,2.090159858363032
30,0,196354,9,3,-1.0351062171365364,-0.13299644228052393
64,0,183627,18,3,-1.7019793240393986,0.5104212991629762
82,0,194775,74,3,-0.8817811137316715,1.743518423369937
57,0,167315,32,3,-1.1201367707862544,0.3043500476635449
22,0,140054,51,3,0.3809603862439969,-0.5836725758516762
56,1,97860,53,4,0.4468561397703844,0.23945536922558586
90,0,199124,11,3,-2.6300519560297597,1.1905583542424798
34,0,57864,62,2,0.5927463060476024,-1.3700329172903496
41,1,95094,78,0,1.4660940726474525,0.1958582793668
21,0,146016,85,3,1.2064480713227115,-0.09685544803550267
21,1,63732,88,0,2.355834099240368,-0.5478708775961996
47,1,40378,10,0,-0.15121581688354171,-1.3055424700103704
87,1,142648,72,4,-0.08934751854938518,1.7663752172185365
86,1,183401,24,4,-1.3529081831407759,1.7313715118940152
71,0,74309,26,1,-1.3358335291262278,-0.805941733239853
20,1,150191,99,0,2.359659680940426,0.8037809797786599
33,1,139770,8,0,-0.14929755175716872,-0.2033932424424723
64,1,195668,83,4,0.6249758155412812,2.178350355696981
84,1,196994,86,4,0.1481312056979676,2.6542916775704595
66,1,153493,46,4,-0.17926372543766092,1.1575716027424856
21,0,65829,71,2,1.1367667597747086,-1.417120946419174
71,0,68902,7,1,-1.7750031930466865,-1.1193795974326808
48,1,34334,72,0,1.3335644311241144,-0.6003758468407676
69,0,140446,31,3,-1.3814365430392532,0.15965230524216334
42,0,50311,98,2,1.266316420381652,-0.862688601433161
62,1,180947,48,4,-0.11369621997258432,1.4909406328714276
50,0,75689,44,1,-0.3354636251602709,-1.0031832575906945
82,1,168093,92,4,0.4432689047800853,2.2737575599278093
84,1,90479,96,4,0.7436766928746187,1.2559595451948322
34,0,67592,9,1,-0.7149781560862803,-1.8896938223638533
54,0,38854,91,2,0.8092873058379475,-0.8616458895397684
37,0,63136,78,2,0.8784864397331658,-1.0328559567306905
90,1,133348,62,4,-0.38067525857291673,1.572100779446695
39,1,190374,50,0,0.5293223318400266,1.167900672218008
87,0,131804,6,1,-2.4443536536708423,0.1031284251622084
39,1,119018,38,0,0.4783399351230569,-0.0012693202350134447
80,0,48706,31,1,-1.3752850674667616,-0.9209249392043731
68,0,140546,51,3,-0.8732901821873887,0.38867093626951715
66,0,112968,73,2,-0.19756176480734505,0.22590826754447785
85,1,129072,61,4,-0.2543361596887613,1.393622115494406
37,1,196133,55,0,0.6849062166222377,1.2703984090209937
53,0,127298,8,1,-1.4553711853040925,-0.6499172101100334
57,1,103755,14,4,-0.5384527469536942,-0.14001089724001117
89,1,62184,22,4,-1.0788151992341053,0.03668658143942508
63,1,88947,26,4,-0.36374540291119434,-0.07663494176545593
37,0,180052,88,3,0.7295324409650132,0.762731381237972
58,1,166959,29,4,-0.41535022988980536,0.9708983606685319
62,0,150808,36,3,-1.1050370312085245,0.2230243306763297
81,0,102709,6,1,-2.184021481570187,-0.43869118248523886
89,0,133661,2,1,-2.6012525394375188,0.1219292067279026
19,1,144231,36,0,0.8908157879116485,-0.08541009789145179
39,1,194799,46,0,0.41832791018283505,1.181440688466032
42,0,191997,89,3,0.5776392938166925,1.0508374846148278
58,1,100317,11,4,-0.6264149212602348,-0.20545781027242993
72,1,96935,89,4,0.8804955256278472,1.0094262287208027
24,1,180003,17,0,0.17827925980223483,0.2947259735296185
90,0,38784,64,2,-0.8204698439855299,-0.44276129963731414
25,0,143162,45,3,0.14453744805360005,-0.5508613045052966
84,1,95450,78,4,0.2939887053323723,1.1033026596250395
52,0,24667,41,1,-0.2921007548712932,-1.7278527603671257
66,0,67024,81,2,0.148028834447962,-0.3314260664269739
55,1,180936,58,4,0.3175796235564461,1.468175399785381
30,0,97533,99,2,1.4597975012380469,-0.4270471538861819
79,1,152325,95,4,0.6496891808156092,2.0226869771652445
75,1,87225,9,4,-1.0938371788386292,-0.06071864326636249
28,0,70856,59,2,0.6406520996916178,-1.3475100074093018
88,1,39342,67,4,0.1073378379806391,0.24846975184859865
42,0,40136,53,2,0.21741075272447075,-1.5674308544232016
48,1,71283,1,0,-0.49798774653189143,-0.9546325438347476
64,1,145973,16,4,-0.8216181519282072,0.6352428532975322
44,0,34010,57,2,0.2796117599729168,-1.5633164438616916
39,1,33550,11,0,0.11344378089580298,-1.5585992821544632
32,0,45918,4,1,-0.708608599674044,-2.303634621595967
80,0,136836,85,2,-0.36957301451330155,1.0100331005569845
34,0,46580,2,1,-0.8134007093635636,-2.2770588071300963
70,1,179860,41,4,-0.49635673601627117,1.5562812192602893
83,1,180766,80,4,0.08506090013658717,2.32675709990909
31,0,197347,72,3,0.4502883288754343,0.6851919633825697
18,1,132488,87,0,2.1843602650137495,0.3596041981461854
86,1,68477,32,4,-0.7774677665348213,0.1879763132066149
82,1,100445,77,4,0.30774366309589973,1.1203068619395922
86,1,96699,35,4,-0.7993195963719862,0.6286925567293469
34,0,51610,82,2,1.094834296456319,-1.2108589483143644
46,0,129463,22,1,-0.9350962614390016,-0.5918619525147044
54,0,113387,97,2,0.7053088803466293,0.2783666929224366
85,0,49379,15,1,-1.898680089889125,-1.0052387595849919
49,1,88212,96,0,1.7043043266443556,0.4890777230163505
73,0,190422,63,3,-0.8868871793002231,1.3557119399781212
60,0,173741,20,3,-1.5119903604723623,0.3100194871856046
62,1,153858,17,4,-0.7693681389323682,0.7184166758182141
21,1,33269,93,0,2.5776527740899384,-0.9211922876406718
65,1,162596,64,4,0.2507586460306704,1.4904296286995
83,1,74815,82,4,0.48622751191082175,0.8370576192664434
42,0,28411,7,1,-0.8503925696752536,-2.3067588799807197
90,1,163256,4,4,-1.8759541788005463,1.2787670270695324
78,0,45558,72,2,-0.3237739544970992,-0.4983182298268785
61,0,159298,70,3,-0.28797295207736606,0.7459789166833107
64,0,166158,55,3,-0.7534600173191791,0.7205662115417314
18,1,154195,30,0,0.7404705270581811,-0.03853316252527493
35,0,76966,71,2,0.7184274255845785,-0.9641287298960408
18,0,33355,2,1,-0.333642548211171,-2.801868753107135
83,0,119458,21,1,-1.9333558863327696,0.029134405891879513
58,1,30990,37,4,0.23021470695599242,-0.8733326005289751
20,0,45574,88,2,1.6405511419236167,-1.5163607331285225
78,1,160067,80,4,0.290185893357997,1.9259423192586977
71,1,129333,61,4,0.12602364104003688,1.103562948203403
54,1,112107,44,4,0.23728274093198198,0.28928614604279396
29,0,86306,9,1,-0.6411821111287308,-1.727104473396245
48,0,162071,67,3,-0.015401455159839837,0.475527376009931
36,0,129514,72,3,0.5401628141940004,-0.17954762643720837
54,0,185161,38,3,-0.9535351296785693,0.5710737046914474
67,1,114207,5,4,-1.0621488702705917,0.10739092004724261
19,1,120882,56,0,1.4498664142671513,-0.17060711300243606
35,1,181792,42,0,0.47434175971314596,0.8618523083943201
27,1,59681,34,0,0.9065764448269017,-1.1510195940600412
18,1,122518,85,0,2.1694566378307645,0.19222682319681297
63,1,114478,99,4,1.3077406438952865,1.1956233111902834
71,0,147895,83,3,-0.20947175064870044,0.9543976857293298
29,1,30192,79,0,2.0331860685607337,-0.9712994669889615
47,0,130569,49,3,-0.31632625741875,-0.2194916995408205
89,1,175733,34,4,-1.168425051625223,1.8090004716158454
66,1,48675,54,4,0.3625022601137034,-0.2413595324653647
46,0,187218,81,3,0.292141239574715,0.9670326266961645
89,1,65850,49,4,-0.4413447516041596,0.424666719417239
34,0,30409,78,2,1.0692288486963104,-1.5636395426666727
43,0,86441,81,2,0.7096345918650786,-0.5365175849852556
64,0,81651,73,2,-0.0387483261990679,-0.26373452736002817
71,1,154377,32,4,-0.6552369361666749,1.1011314174045568
42,0,89716,47,1,-0.09217055476247915,-0.9332629193079851
33,0,170368,3,3,-1.1745843802327067,-0.5160804275019293
24,1,149763,24,0,0.4474797608738844,-0.05055026290480221
85,1,75489,14,4,-1.206725938834944,0.04351026960237053
26,0,58208,78,2,1.194444592221741,-1.3341362314253737
65,0,183468,82,3,-0.18868372800391303,1.3245707099759987
86,0,197393,62,3,-1.2881766580153886,1.7157379668824781
69,0,64739,84,2,0.14613803650515989,-0.26384871767931084
23,1,94882,66,0,1.668203339912274,-0.33404689531990833
35,1,93920,74,0,1.5371402703441668,0.0034512028610546855
45,0,194577,22,3,-1.1248334153148454,0.3179498943831291
70,0,161459,45,3,-1.141810885894079,0.655017547571909
62,0,151015,74,3,-0.19135387888749206,0.6982742603950958
57,0,87265,99,2,0.758783444177577,-0.00723173512939176
52,0,197380,64,3,-0.3141654165166649,1.026919230206478
50,1,164703,73,0,0.8687600289440451,1.3176321702040545
35,0,87068,74,2,0.756953657365183,-0.7824357230890668
67,0,142820,12,1,-1.7920720979944564,-0.08452711163040748
20,0,57414,66,2,1.0717250250755128,-1.6205409142310139
23,0,35821,26,1,0.09948572479782128,-2.363403547882801
68,0,129922,70,3,-0.3807032607727544,0.47294756934808924
31,1,165920,39,0,0.5639645852907708,0.513737802981693
40,0,96771,51,2,0.03503245434097631,-0.8246677248465911
74,1,160882,5,4,-1.408290435262502,0.9214995382456918
34,0,55983,9,1,-0.6762955447551167,-2.0556430914054227
41,0,158601,18,3,-0.9922840416510609,-0.32997759849897157
66,0,180763,79,3,-0.27908834818053235,1.2696019444332405
32,0,24024,19,1,-0.2747184356179868,-2.430176123497507
85,1,103010,34,4,-0.8171803894383778,0.6854938312977114
42,0,49970,13,1,-0.7778551322449536,-1.9240033031355435
90,1,153585,36,4,-1.0737309880685977,1.5382398803888604
71,0,95374,36,1,-1.1654002440022824,-0.38053299695121906
84,0,33155,68,2,-0.5420794818270868,-0.5994224083429834
87,1,144187,83,4,0.17021123735772742,1.925090822265524
76,0,98844,84,2,-0.15811874733137743,0.37057325120804135
52,0,48968,100,2,1.0466095757980998,-0.6471791171986945
23,0,84346,17,1,-0.27876752768474206,-1.781602834664654
80,0,80553,8,1,-2.0348394060714403,-0.7515361514901475
84,0,71621,89,2,-0.16494156956981776,0.21144732928322008
55,0,135073,12,1,-1.439490014399389,-0.4470896641409212
79,1,93783,33,4,-0.6471132740520852,0.4152562040617111
70,1,198305,85,4,0.5009298329090462,2.3668134273069557
53,0,146455,68,3,-0.07545797116868254,0.3696522747994244
31,1,177879,20,0,0.06692928019734369,0.4485448355220801
64,1,171097,24,4,-0.7128348420245358,1.0938170947629178
58,1,166019,39,4,-0.171593586824413,1.081748249058145
48,1,55191,99,0,1.9137523590371135,0.033347583762907064
65,0,111980,58,2,-0.5279756219159989,0.004369301882491348
62,1,74749,94,4,1.3470409964752759,0.5445734518487945
20,1,56688,4,0,0.38529088670291683,-1.713560465800436
33,0,98626,82,2,0.965401897500916,-0.5597558507587932
46,1,115058,75,0,1.1912308551965614,0.5488801999164276
41,0,199456,9,3,-1.344979913746853,0.14218138041399508
68,1,139769,60,4,0.1488791971858414,1.1773605865692423
