Age,Annual Income,Spending Score,Income_Spending_Ratio,Gender_Code
19,105512,47,2198.1666666666665,0
61,118870,78,1504.6835443037974,1
86,99837,41,2377.0714285714284,1
21,178843,16,10520.176470588236,0
80,101836,81,1241.9024390243903,0
83,39314,21,1787.0,0
32,62758,17,3486.5555555555557,1
36,65511,37,1723.9736842105262,0
67,110877,22,4820.739130434783,1
76,92593,65,1402.9242424242425,1
47,184654,68,2676.144927536232,1
37,68561,48,1399.204081632653,0
69,132316,34,3780.457142857143,0
64,143666,85,1670.5348837209303,0
24,130987,92,1408.4623655913979,0
66,34176,7,4272.0,0
42,171128,75,2251.684210526316,1
72,188096,3,47024.0,1
51,156948,29,5231.6,1
47,106157,82,1279.0,1
20,71561,32,2168.5151515151515,0
42,98960,51,1903.076923076923,0
46,68144,72,933.4794520547945,1
82,138788,41,3304.4761904761904,1
27,166551,65,2523.5,0
28,30736,4,6147.2,0
73,117656,23,4902.333333333333,0
67,27210,71,377.9166666666667,1
44,161667,35,4490.75,0
55,124649,58,2112.6949152542375,1
59,188031,33,5530.323529411765,0
36,153529,63,2398.890625,0
51,177697,34,5077.057142857143,1
72,90187,43,2049.7045454545455,0
49,81804,85,951.2093023255813,0
60,67828,12,5217.538461538462,0
77,56428,76,732.8311688311688,1
74,22367,98,225.92929292929293,1
65,179989,67,2646.8970588235293,0
37,114596,67,1685.235294117647,1
40,179075,65,2713.257575757576,0
62,121950,41,2903.5714285714284,0
57,40925,23,1705.2083333333333,0
20,167993,19,8399.65,0
32,121633,40,2966.6585365853657,1
60,35782,58,606.4745762711865,0
87,105032,94,1105.6,1
26,38428,31,1200.875,0
44,173937,91,1890.6195652173913,1
26,186992,42,4348.6511627906975,1
80,74099,40,1807.2926829268292,0
63,150185,13,10727.5,0
71,115198,77,1476.8974358974358,1
63,78296,34,2237.0285714285715,0
28,80307,38,2059.153846153846,1
55,53038,29,1767.9333333333334,1
87,55792,84,656.3764705882353,1
36,39689,49,793.78,0
19,153781,6,21968.714285714286,1
52,116662,29,3888.733333333333,1
38,76663,80,946.4567901234568,1
24,159414,79,1992.675,0
72,120085,81,1464.4512195121952,0
63,102167,19,5108.35,1
37,175496,73,2371.5675675675675,0
38,190821,38,4892.846153846154,1
71,84268,27,3009.5714285714284,1
39,162820,89,1809.111111111111,1
80,33193,63,518.640625,1
80,80537,75,1059.6973684210527,1
51,183939,18,9681.0,0
33,163858,37,4312.0526315789475,0
87,75396,83,897.5714285714286,1
50,67687,79,846.0875,1
83,71541,10,6503.727272727273,1
71,108614,31,3394.1875,1
19,59348,23,2472.8333333333335,1
85,126069,72,1726.972602739726,0
62,31948,1,15974.0,0
89,177512,62,2817.6507936507937,1
90,84929,83,1011.0595238095239,1
90,140063,79,1750.7875,1
57,38224,4,7644.8,0
40,20442,23,851.75,0
47,162352,86,1866.1149425287356,1
36,199934,38,5126.51282051282,0
79,108865,26,4032.037037037037,0
71,152722,11,12726.833333333334,1
26,141600,84,1665.8823529411766,1
28,76394,96,787.5670103092783,1
90,140857,45,3062.108695652174,0
36,162031,9,16203.1,1
55,190813,22,8296.217391304348,0
40,44095,17,2449.722222222222,0
67,48217,34,1377.6285714285714,1
45,94535,7,11816.875,0
83,125511,12,9654.692307692309,0
66,55422,98,559.8181818181819,1
59,63061,79,788.2625,0
67,170005,51,3269.326923076923,1
41,79851,57,1376.7413793103449,1
81,162193,50,3180.2549019607845,0
80,80468,35,2235.222222222222,1
39,168654,91,1833.195652173913,1
75,96952,78,1227.240506329114,0
71,46751,27,1669.6785714285713,1
90,48500,87,551.1363636363636,0
83,122787,97,1252.9285714285713,1
44,56095,98,566.6161616161617,0
78,120169,34,3433.4,1
66,45575,1,22787.5,1
41,161614,7,20201.75,1
64,189594,84,2230.5176470588235,0
46,107928,5,17988.0,1
44,39712,47,827.3333333333334,0
27,42401,53,785.2037037037037,1
53,137028,21,6228.545454545455,0
46,62957,15,3934.8125,1
59,135310,49,2706.2,1
29,34703,26,1285.2962962962963,0
69,161582,45,3512.6521739130435,0
83,151968,78,1923.6455696202531,1
32,36442,27,1301.5,1
75,65116,50,1276.7843137254902,1
36,141308,9,14130.8,1
69,44115,31,1378.59375,0
28,136112,63,2126.75,0
31,161192,11,13432.666666666666,1
35,131200,27,4685.714285714285,1
41,59087,74,787.8266666666667,1
66,121139,27,4326.392857142857,1
89,162578,75,2139.184210526316,0
47,76662,63,1197.84375,0
43,59106,57,1019.0689655172414,1
49,93112,73,1258.2702702702702,1
25,113464,1,56732.0,1
24,51686,31,1615.1875,0
37,156602,7,19575.25,1
75,111023,73,1500.3108108108108,0
58,49579,81,604.6219512195122,1
74,78019,81,951.4512195121952,0
51,33185,58,562.457627118644,0
68,45630,20,2172.8571428571427,1
58,147733,51,2841.019230769231,0
76,102849,27,3673.1785714285716,1
39,166452,34,4755.771428571428,1
86,119742,94,1260.4421052631578,1
86,192901,27,6889.321428571428,0
82,48232,25,1855.076923076923,0
74,28100,51,540.3846153846154,1
33,64795,45,1408.5869565217392,1
43,75609,71,1050.125,1
30,28032,79,350.4,1
36,145469,65,2204.0757575757575,0
63,117469,17,6526.055555555556,0
22,53048,82,639.1325301204819,1
44,100108,13,7150.571428571428,0
60,175868,7,21983.5,0
41,188180,18,9904.21052631579,1
88,126918,84,1493.1529411764707,1
73,178461,75,2348.1710526315787,0
84,37244,35,1034.5555555555557,1
76,124852,9,12485.2,0
28,127447,34,3641.342857142857,0
54,171757,85,1997.1744186046512,1
45,48710,79,608.875,1
56,85585,91,930.2717391304348,0
64,130835,65,1982.3484848484848,1
18,88033,82,1060.6385542168675,0
45,168639,37,4437.868421052632,1
69,112028,59,1867.1333333333334,0
77,56662,78,717.2405063291139,1
32,146940,21,6679.090909090909,1
41,118767,25,4567.961538461538,0
79,101589,50,1991.9411764705883,1
83,62279,1,31139.5,0
53,79103,4,15820.6,0
69,30459,11,2538.25,0
61,136238,89,1513.7555555555555,1
79,104565,48,2133.9795918367345,1
78,135766,86,1560.528735632184,1
85,63312,7,7914.0,0
65,188207,28,6489.896551724138,0
39,196640,78,2489.1139240506327,1
33,138814,7,17351.75,1
55,130471,76,1694.4285714285713,0
59,25298,76,328.54545454545456,0
41,191769,68,2779.2608695652175,1
79,99659,18,5245.210526315789,0
63,135239,66,2018.4925373134329,1
46,133902,94,1409.4947368421053,1
78,186037,60,3049.7868852459014,0
69,157149,88,1765.7191011235955,0
82,136991,41,3261.690476190476,0
31,123518,60,2024.8852459016393,1
90,192338,59,3205.633333333333,1
48,45002,84,529.435294117647,0
83,150867,71,2095.375,0
57,74288,51,1428.6153846153845,0
43,177446,14,11829.733333333334,1
65,129764,37,3414.842105263158,1
36,46072,2,15357.333333333334,1
36,108956,70,1534.5915492957747,1
20,148279,90,1629.4395604395604,0
21,82673,96,852.2989690721649,0
56,179815,2,59938.333333333336,1
38,100452,99,1004.52,0
70,141868,82,1709.2530120481927,1
49,135544,98,1369.1313131313132,1
82,94305,88,1059.6067415730338,1
21,120726,37,3177.0,1
20,149016,1,74508.0,1
41,159943,90,1757.6153846153845,1
77,58786,78,744.126582278481,1
30,76805,97,783.7244897959183,0
27,55536,32,1682.909090909091,1
60,130383,98,1317.0,1
80,94248,45,2048.8695652173915,1
44,157372,77,2017.5897435897436,0
47,160934,77,2063.25641025641,1
37,142843,3,35710.75,1
39,82780,77,1061.2820512820513,1
69,81578,69,1165.4,1
41,74248,74,989.9733333333334,0
61,31667,51,608.9807692307693,1
21,43644,41,1039.142857142857,0
77,129433,13,9245.214285714286,0
21,141651,59,2360.85,0
45,98008,33,2882.5882352941176,0
90,30106,81,367.1463414634146,1
81,109914,38,2818.3076923076924,0
64,189253,31,5914.15625,1
66,118827,14,7921.8,0
75,129898,64,1998.4307692307693,1
77,96453,61,1555.6935483870968,1
77,191839,22,8340.826086956522,1
30,32502,57,560.3793103448276,0
69,82627,95,860.6979166666666,0
29,191760,88,2154.6067415730336,0
59,143480,51,2759.230769230769,1
72,45842,74,611.2266666666667,1
27,122499,24,4899.96,1
80,24154,1,12077.0,0
50,109977,78,1392.113924050633,1
25,199600,37,5252.631578947368,0
33,82063,53,1519.6851851851852,1
20,61127,16,3595.705882352941,0
19,36886,59,614.7666666666667,1
79,189916,81,2316.048780487805,1
41,40081,87,455.46590909090907,1
78,98635,19,4931.75,0
61,193151,39,4828.775,1
31,169901,86,1952.8850574712644,1
48,85718,29,2857.266666666667,1
48,31319,47,652.4791666666666,1
38,85370,61,1376.9354838709678,0
43,92020,25,3539.230769230769,0
61,171183,29,5706.1,1
28,123199,98,1244.4343434343434,1
64,31629,29,1054.3,1
70,153603,31,4800.09375,0
76,58100,28,2003.448275862069,1
52,25588,90,281.1868131868132,1
44,182368,32,5526.30303030303,1
83,185607,72,2542.5616438356165,0
51,181837,45,3952.978260869565,0
87,48210,46,1025.7446808510638,0
75,31056,95,323.5,0
46,98252,84,1155.9058823529413,1
22,81428,81,993.0243902439024,0
24,154669,64,2379.523076923077,1
47,87630,17,4868.333333333333,1
59,71744,51,1379.6923076923076,1
46,84357,64,1297.8,1
44,27595,95,287.4479166666667,0
81,118427,39,2960.675,0
58,57070,13,4076.4285714285716,1
66,25968,74,346.24,0
66,37225,59,620.4166666666666,1
59,72876,59,1214.6,0
28,88657,64,1363.9538461538461,0
50,48916,28,1686.7586206896551,1
81,95441,41,2272.404761904762,1
27,177593,46,3778.574468085106,0
63,79629,97,812.5408163265306,1
56,172023,59,2867.05,0
30,187248,23,7802.0,0
38,149779,77,1920.2435897435898,1
61,61869,90,679.8791208791209,0
42,51495,76,668.7662337662338,1
23,191209,89,2124.5444444444443,0
18,170359,50,3340.372549019608,0
23,42140,56,739.2982456140351,1
90,154016,94,1621.221052631579,0
41,161143,23,6714.291666666667,0
64,181359,82,2185.0481927710844,1
46,31179,97,318.1530612244898,0
60,101192,54,1839.8545454545454,0
74,198753,31,6211.03125,1
35,112265,99,1122.65,1
79,167629,52,3162.811320754717,1
84,142021,10,12911.0,0
89,140505,12,10808.076923076924,0
86,119131,28,4107.9655172413795,1
72,47200,56,828.0701754385965,0
85,109068,2,36356.0,0
81,121655,56,2134.2982456140353,0
38,193906,66,2894.1194029850744,0
33,167291,88,1879.6741573033707,0
73,54654,27,1951.9285714285713,0
37,186282,5,31047.0,1
18,97203,48,1983.734693877551,0
48,98016,35,2722.6666666666665,0
58,154233,32,4673.727272727273,1
32,110999,32,3363.6060606060605,0
51,34274,3,8568.5,0
86,115225,51,2215.8653846153848,1
60,183866,34,5253.314285714286,0
62,24007,7,3000.875,0
90,153258,81,1869.0,0
45,48151,54,875.4727272727273,0
29,186921,16,10995.35294117647,0
51,188471,4,37694.2,1
71,144391,38,3702.3333333333335,1
70,125291,46,2665.7659574468084,0
89,59951,13,4282.214285714285,1
77,197572,6,28224.571428571428,1
56,158605,6,22657.85714285714,0
78,82824,22,3601.0434782608695,1
88,78240,18,4117.894736842105,0
64,49367,56,866.0877192982456,1
41,86738,71,1204.6944444444443,0
28,20532,20,977.7142857142857,0
19,113294,97,1156.061224489796,1
50,173091,59,2884.85,0
22,91559,49,1831.18,0
26,57946,80,715.3827160493827,1
63,142120,28,4900.689655172414,0
77,155931,47,3248.5625,0
60,137514,99,1375.14,1
65,118898,97,1213.2448979591836,1
79,62097,55,1108.875,0
40,40503,7,5062.875,1
47,127556,87,1449.5,1
45,90774,59,1512.9,1
21,124870,19,6243.5,1
55,193741,56,3398.964912280702,1
56,73071,89,811.9,0
39,56156,44,1247.911111111111,1
50,49112,74,654.8266666666667,1
36,130987,4,26197.4,0
87,182091,14,12139.4,0
70,51841,94,545.6947368421053,1
38,93172,96,960.5360824742268,1
85,50325,56,882.8947368421053,1
85,101047,65,1531.0151515151515,0
55,183905,47,3831.3541666666665,1
75,142861,45,3105.6739130434785,0
45,20820,8,2313.3333333333335,0
52,44444,4,8888.8,1
32,114698,87,1303.3863636363637,1
65,163879,78,2074.4177215189875,1
63,120803,9,12080.3,0
22,186838,6,26691.14285714286,1
65,40388,52,762.0377358490566,0
62,97287,5,16214.5,0
79,83248,13,5946.285714285715,1
23,37466,97,382.3061224489796,1
34,149280,11,12440.0,0
29,170268,5,28378.0,0
22,67063,13,4790.214285714285,1
84,87495,34,2499.8571428571427,1
20,74329,96,766.2783505154639,1
51,28876,9,2887.6,0
40,172649,68,2502.159420289855,1
88,118210,46,2515.1063829787236,1
51,68677,21,3121.681818181818,1
54,20970,7,2621.25,0
46,69139,20,3292.3333333333335,1
26,59456,94,625.8526315789474,0
54,23575,53,436.5740740740741,0
55,172131,98,1738.6969696969697,1
84,164744,76,2139.5324675324673,1
18,33775,13,2412.5,1
41,118905,36,3213.6486486486488,1
56,124202,54,2258.2181818181816,1
78,45603,59,760.05,0
70,68189,3,17047.25,0
82,63234,19,3161.7,1
89,34904,13,2493.1428571428573,0
42,90377,57,1558.2241379310344,1
23,159264,70,2243.154929577465,1
33,140340,75,1846.578947368421,1
60,172766,79,2159.575,1
80,131423,52,2479.6792452830186,1
20,43889,86,504.4712643678161,1
44,130050,5,21675.0,1
45,104104,47,2168.8333333333335,0
50,75044,29,2501.4666666666667,1
20,195860,98,1978.3838383838383,1
22,53327,85,620.0813953488372,0
54,180202,41,4290.523809523809,1
64,122941,28,4239.3448275862065,1
51,71073,76,923.025974025974,1
59,152253,21,6920.590909090909,1
72,189546,59,3159.1,1
79,140819,59,2346.983333333333,0
84,79616,25,3062.153846153846,0
69,183887,37,4839.131578947368,0
39,167940,17,9330.0,0
63,39267,54,713.9454545454546,0
70,90451,25,3478.8846153846152,0
43,36442,39,911.05,1
49,103063,32,3123.121212121212,0
74,137009,14,9133.933333333332,1
83,197898,38,5074.307692307692,1
37,184423,28,6359.413793103448,1
64,86981,27,3106.464285714286,1
45,61391,29,2046.3666666666666,1
31,197578,34,5645.085714285714,1
20,148564,82,1789.9277108433735,0
72,173892,13,12420.857142857143,0
30,46114,91,501.2391304347826,1
29,41076,20,1956.0,1
57,151123,72,2070.178082191781,1
62,46973,46,999.4255319148937,0
39,144125,78,1824.367088607595,0
69,69086,65,1046.7575757575758,1
89,96022,54,1745.8545454545454,1
65,107478,59,1791.3,0
47,149458,10,13587.09090909091,0
37,143768,96,1482.1443298969073,0
82,193101,39,4827.525,0
44,32358,51,622.2692307692307,0
76,23825,38,610.8974358974359,1
42,32499,33,955.8529411764706,0
19,85326,83,1015.7857142857143,1
57,112064,71,1556.4444444444443,1
56,136874,59,2281.233333333333,1
60,56182,28,1937.3103448275863,0
90,40000,35,1111.111111111111,1
76,99849,30,3220.935483870968,0
30,49997,15,3124.8125,1
71,153562,91,1669.1521739130435,0
25,120657,50,2365.823529411765,1
74,129142,63,2017.84375,0
41,173239,73,2341.0675675675675,0
87,147692,71,2051.277777777778,1
19,175102,66,2613.4626865671644,0
35,74445,55,1329.375,0
78,56392,26,2088.5925925925926,0
70,30425,65,460.9848484848485,1
37,109243,11,9103.583333333334,1
82,28546,91,310.2826086956522,0
80,79714,57,1374.3793103448277,0
80,40730,17,2262.777777777778,0
73,64806,2,21602.0,1
39,58394,85,679.0,1
35,149263,2,49754.333333333336,0
72,79863,35,2218.4166666666665,1
51,65449,89,727.2111111111111,1
79,20179,82,243.12048192771084,0
78,59920,74,798.9333333333333,0
70,25739,20,1225.6666666666667,0
62,123784,41,2947.2380952380954,0
72,20921,51,402.3269230769231,1
33,57035,39,1425.875,0
77,164690,73,2225.5405405405404,1
69,152869,11,12739.083333333334,1
21,29017,23,1209.0416666666667,1
27,182282,9,18228.2,1
31,97597,41,2323.7380952380954,0
39,117142,74,1561.8933333333334,0
28,123614,60,2026.4590163934427,0
88,121740,14,8116.0,0
33,118693,57,2046.4310344827586,1
82,156850,49,3137.0,1
80,188044,20,8954.47619047619,0
89,67968,18,3577.2631578947367,1
65,93707,27,3346.6785714285716,1
82,68981,54,1254.2,1
18,145216,33,4271.058823529412,0
81,35606,89,395.6222222222222,0
53,38664,42,899.1627906976744,1
23,92139,38,2362.5384615384614,0
52,69104,16,4064.9411764705883,1
90,179804,65,2724.3030303030305,1
71,153322,1,76661.0,1
57,71410,42,1660.6976744186047,0
67,185087,68,2682.4202898550725,0
78,120260,93,1279.3617021276596,0
29,45087,65,683.1363636363636,1
78,146974,6,20996.285714285714,0
21,86585,87,983.9204545454545,1
20,45952,67,675.7647058823529,1
45,65057,95,677.6770833333334,0
57,79739,54,1449.8,1
89,113454,80,1400.6666666666667,1
32,90214,71,1252.9722222222222,1
81,22824,10,2074.909090909091,0
63,78357,9,7835.7,1
60,32191,98,325.16161616161617,1
88,93534,40,2281.317073170732,1
54,46319,39,1157.975,1
87,55612,20,2648.190476190476,1
32,58499,85,680.2209302325581,1
24,64324,5,10720.666666666666,0
47,49759,52,938.8490566037735,1
56,88066,83,1048.404761904762,0
55,87740,50,1720.3921568627452,0
88,70009,93,744.7765957446809,0
75,146719,24,5868.76,1
54,85835,94,903.5263157894736,0
67,103862,53,1923.3703703703704,0
80,198066,28,6829.862068965517,1
34,104458,65,1582.6969696969697,0
85,133883,46,2848.574468085106,1
34,81814,48,1669.6734693877552,1
45,195469,23,8144.541666666667,0
90,147091,33,4326.205882352941,0
20,124438,27,4444.214285714285,0
41,84442,98,852.9494949494949,0
39,101603,11,8466.916666666666,0
76,182291,22,7925.695652173913,1
21,37428,9,3742.8,1
49,197959,84,2328.929411764706,1
71,134411,70,1893.112676056338,1
56,165594,76,2150.5714285714284,0
44,23370,44,519.3333333333334,1
50,193064,63,3016.625,1
27,105000,81,1280.4878048780488,0
50,154562,93,1644.276595744681,1
41,154487,92,1661.1505376344087,1
40,49821,77,638.7307692307693,1
63,66491,14,4432.733333333334,1
23,198123,70,2790.4647887323945,1
76,146540,98,1480.20202020202,1
79,84929,20,4044.2380952380954,1
50,180539,59,3008.983333333333,1
37,120883,82,1456.421686746988,1
27,165136,32,5004.121212121212,0
53,66142,5,11023.666666666666,0
27,62648,51,1204.7692307692307,1
82,71027,38,1821.2051282051282,1
57,173176,64,2664.246153846154,0
44,129040,16,7590.588235294118,1
50,79508,47,1656.4166666666667,0
86,50624,67,744.4705882352941,0
89,130925,23,5455.208333333333,0
25,86222,84,1014.3764705882353,1
31,30888,64,475.2,1
70,109471,5,18245.166666666668,1
62,97013,27,3464.75,0
80,37201,31,1162.53125,1
43,190206,58,3223.830508474576,1
56,171382,37,4510.0526315789475,0
40,137280,78,1737.7215189873418,1
70,121668,87,1382.590909090909,1
65,175966,60,2884.688524590164,1
75,22880,90,251.42857142857142,1
81,195716,59,3261.9333333333334,1
47,37878,99,378.78,1
86,109073,60,1788.0819672131147,1
52,37812,77,484.7692307692308,0
26,45405,9,4540.5,0
39,97520,43,2216.3636363636365,0
36,32461,73,438.6621621621622,0
70,121030,3,30257.5,0
51,110099,74,1467.9866666666667,1
65,31557,69,450.8142857142857,1
23,185325,68,2685.8695652173915,0
55,41874,50,821.0588235294117,0
84,115451,54,2099.109090909091,0
70,28186,46,599.7021276595744,0
78,56955,69,813.6428571428571,0
42,181116,46,3853.531914893617,1
62,42635,79,532.9375,0
48,26228,53,485.7037037037037,0
80,104334,37,2745.6315789473683,0
20,81952,29,2731.733333333333,0
37,170729,84,2008.5764705882352,0
45,133976,32,4059.878787878788,0
83,100949,91,1097.2717391304348,1
66,99421,54,1807.6545454545455,0
88,35045,25,1347.8846153846155,0
80,100270,7,12533.75,0
52,25196,48,514.204081632653,1
38,31020,51,596.5384615384615,0
68,97239,46,2068.9148936170213,1
88,167380,53,3099.6296296296296,0
62,154482,15,9655.125,1
43,69601,2,23200.333333333332,0
31,58824,8,6536.0,1
63,73933,10,6721.181818181818,1
48,181591,39,4539.775,0
32,139668,97,1425.1836734693877,0
67,185347,41,4413.023809523809,0
25,178760,93,1901.7021276595744,1
75,82445,1,41222.5,1
62,124146,53,2299.0,1
90,175009,36,4729.972972972973,1
31,192458,38,4934.820512820513,0
66,89359,53,1654.7962962962963,1
45,23655,66,353.05970149253733,0
46,195123,98,1970.939393939394,1
32,100814,41,2400.3333333333335,1
48,182867,59,3047.7833333333333,0
62,100090,60,1640.8196721311476,1
19,94252,91,1024.4782608695652,1
85,187630,38,4811.025641025641,1
47,59703,18,3142.2631578947367,0
29,198566,49,3971.32,0
75,152156,78,1926.0253164556962,0
70,35740,23,1489.1666666666667,1
85,65777,48,1342.3877551020407,0
34,182531,73,2466.635135135135,0
73,175324,44,3896.088888888889,1
71,69174,43,1572.1363636363637,0
62,154779,55,2763.910714285714,0
64,93964,8,10440.444444444445,1
44,122787,89,1364.3,1
35,58812,48,1200.2448979591836,1
46,166076,57,2863.3793103448274,0
89,125040,36,3379.4594594594596,1
86,40589,35,1127.4722222222222,1
87,69367,17,3853.722222222222,1
55,114243,52,2155.5283018867926,1
65,53749,98,542.9191919191919,0
57,73586,41,1752.047619047619,1
49,97156,49,1943.12,0
80,102681,63,1604.390625,1
81,174829,47,3642.2708333333335,1
76,177531,51,3414.0576923076924,0
56,145172,51,2791.769230769231,0
78,101668,38,2606.871794871795,1
50,23835,57,410.94827586206895,1
